021896_03F64, 0.38647401332855225
028520_00F58, 0.359948992729187
051624_01F47, 0.5146600008010864
051871_05F47, 0.5231009721755981
051871_10F48, 0.5026140213012695
051871_12F48, 0.37620100378990173
051871_13F49, 0.5133500099182129
051871_15F49, 0.3837350010871887
051871_16F49, 0.4267379939556122
051871_18F50, 0.3627830147743225
051960_02F50, 0.46792998909950256
052025_00F48, 0.5182309746742249
052025_01F50, 0.4613890051841736
052324_00F53, 0.45209598541259766
052740_00F46, 0.5186759829521179
052740_01F46, 0.5293899774551392
052855_05F52, 0.4524179995059967
052863_02F50, 0.5277259945869446
052957_00F49, 0.4670040011405945
053232_00F45, 0.48165300488471985
053232_02F46, 0.45158201456069946
053232_03F50, 0.4002760052680969
053571_03F50, 0.5378389954566956
053571_05F50, 0.46522000432014465
053571_14F57, 0.49095699191093445
053805_00F47, 0.511605978012085
053805_01F47, 0.4639950096607208
053959_03F46, 0.4608219861984253
053959_05F50, 0.5190749764442444
054065_00F48, 0.5219619870185852
054065_01F49, 0.4775019884109497
054154_01F47, 0.4203859865665436
054154_03F48, 0.5323079824447632
054154_04F48, 0.5323290228843689
054154_05F49, 0.536978006362915
054154_07F49, 0.533115029335022
054154_08F49, 0.5064929723739624
054154_10F51, 0.5321670174598694
054154_11F51, 0.5150750279426575
054154_12F51, 0.49150699377059937
054154_15F53, 0.5323709845542908
058895_00F47, 0.5191019773483276
059420_11F55, 0.5143229961395264
063343_02F42, 0.4836300015449524
063564_00F45, 0.4931269884109497
063650_02F43, 0.488319993019104
063650_03F44, 0.5360450148582458
063650_06F45, 0.5320219993591309
063650_07F46, 0.5148419737815857
063650_08F47, 0.46236300468444824
063653_02F41, 0.5141329765319824
063777_03F52, 0.5296040177345276
063777_04F53, 0.3155359923839569
063777_05F54, 0.4925599992275238
063777_08F54, 0.5274810194969177
063777_10F55, 0.4581499993801117
063777_11F56, 0.4311639964580536
063777_12F58, 0.48090898990631104
063980_00F42, 0.4450179934501648
063980_01F42, 0.531915009021759
063980_02F42, 0.39229199290275574
063980_03F45, 0.5135930180549622
064008_01F45, 0.3544810116291046
064008_02F49, 0.4912410080432892
064212_01F53, 0.4543919861316681
064470_00F45, 0.4794920086860657
064547_00F48, 0.5155959725379944
064547_01F49, 0.5309119820594788
065072_01F42, 0.45202401280403137
065115_02F44, 0.44857698678970337
065115_07F51, 0.49428099393844604
065388_05F45, 0.5095850229263306
065417_05F45, 0.5336719751358032
065582_00F42, 0.40293100476264954
065696_02F49, 0.45105698704719543
065711_02F46, 0.5043420195579529
065751_03F49, 0.5296109914779663
065751_04F49, 0.43037399649620056
065751_06F49, 0.523248016834259
065751_07F50, 0.485385000705719
065804_00F49, 0.44492998719215393
065804_01F49, 0.2534329891204834
065804_03F50, 0.4298439919948578
065844_01F46, 0.48498499393463135
065844_02F54, 0.5289040207862854
066129_02F44, 0.4574880003929138
066163_00F40, 0.4947279989719391
070847_02F39, 0.5255569815635681
070853_01F46, 0.4805859923362732
070899_00F46, 0.5068770051002502
070899_01F47, 0.5014510154724121
070899_02F47, 0.3962729871273041
070899_03F49, 0.4236240088939667
071287_00F41, 0.38583600521087646
071287_01F41, 0.4873160123825073
071287_02F41, 0.49939000606536865
071322_05F44, 0.4861980080604553
071507_00F60, 0.5019220113754272
071507_01F61, 0.4855940043926239
071523_00F40, 0.38428398966789246
071523_01F41, 0.37355101108551025
071523_02F42, 0.3452189862728119
071523_03F43, 0.48415300250053406
071523_04F46, 0.43969300389289856
072413_04F44, 0.4928019940853119
078349_09F40, 0.38784199953079224
078349_10F41, 0.46678099036216736
078349_11F41, 0.4581040143966675
078737_00F37, 0.42461898922920227
078737_02F38, 0.5339059829711914
078737_03F41, 0.36656999588012695
078737_05F42, 0.2846370041370392
078737_07F42, 0.3227590024471283
078912_01F51, 0.4614869952201843
080144_04F45, 0.5098580121994019
080240_04F47, 0.5240259766578674
080455_00F52, 0.4782460033893585
080455_02F53, 0.5008440017700195
081450_01F49, 0.5193529725074768
081456_00F42, 0.5234040021896362
081707_01F46, 0.5264520049095154
081878_00F50, 0.527550995349884
082113_01F41, 0.42928099632263184
082244_00F43, 0.5346199870109558
082244_01F44, 0.528823971748352
082292_01F41, 0.4570150077342987
082767_00F48, 0.49280598759651184
083120_00F46, 0.49643200635910034
083208_00F43, 0.5139579772949219
083208_01F43, 0.49100199341773987
083208_02F43, 0.4975300133228302
083230_02F35, 0.5186110138893127
083388_02F44, 0.46825000643730164
084116_00F45, 0.5005450248718262
084116_01F47, 0.5152609944343567
084137_07F41, 0.42688700556755066
084751_01F60, 0.5247520208358765
084879_03F42, 0.5018579959869385
084996_04F36, 0.5069580078125
084996_08F37, 0.4761179983615875
084996_13F42, 0.4282029867172241
085036_00F47, 0.5022720098495483
085036_02F50, 0.5390620231628418
085149_01F37, 0.4923120141029358
085149_02F37, 0.5045869946479797
085149_06F38, 0.5114319920539856
085149_09F39, 0.5179610252380371
085177_00F44, 0.44255200028419495
085177_05F51, 0.5029910206794739
085184_10F47, 0.4270940124988556
085188_01F39, 0.41554298996925354
085191_01F46, 0.501446008682251
085202_01F51, 0.5284730195999146
085202_03F52, 0.537060022354126
085400_06F41, 0.43470999598503113
085815_02F44, 0.5291799902915955
085815_04F45, 0.5342890024185181
085815_08F50, 0.5095149874687195
085842_00F39, 0.5324739813804626
085842_01F40, 0.47010600566864014
085842_02F42, 0.4785720109939575
086169_00F42, 0.4803889989852905
086169_01F43, 0.5072370171546936
086169_02F45, 0.4986630082130432
086274_01F39, 0.5258520245552063
086274_02F40, 0.50142902135849
086274_06F43, 0.3975990116596222
086274_08F46, 0.4405660033226013
086274_09F47, 0.454257994890213
086274_11F47, 0.5037400126457214
086574_01F36, 0.5349140167236328
