084996_13F42, 0.37843799591064453
086274_08F46, 0.39239200949668884
086574_08F39, 0.3740909993648529
086771_00F46, 0.4071660041809082
087330_01F35, 0.3784630000591278
087463_00F42, 0.3781369924545288
087463_02F50, 0.35954898595809937
088004_02F53, 0.4017750024795532
088914_06F36, 0.4062809944152832
095500_01F57, 0.3260200023651123
095850_01F50, 0.2786349952220917
095942_02F46, 0.3154909908771515
095942_05F49, 0.3608019948005676
095942_06F49, 0.21687200665473938
134766_06F40, 0.24959500133991241
134766_10F42, 0.22928500175476074
134766_13F47, 0.2710300087928772
134797_01F30, 0.20900100469589233
134797_02F31, 0.2014860063791275
261772_02F33, 0.40571099519729614
261772_07F35, 0.3984239995479584
265724_06F24, 0.10393299907445908
265724_10F26, 0.16644799709320068
265772_01F34, 0.12600000202655792
265772_03F37, 0.184688001871109
265896_00F31, 0.16113099455833435
404045_00F23, 0.11670099943876266
